"","experiment","condition","random_id","exp_phase","trial_order","meaning","noun","case","marker","question","responses","whichPressed","isKa"
"4306","Experiment 1","Optional","p8qtuk8xojv9","production",82,"wheelbarrow","daffin","plural","is_null",NA,NA,"ka",1
"4307","Experiment 1","Optional","p8qtuk8xojv9","production",83,"sheep","spad","plural","is_null",NA,NA,"ka",1
"4308","Experiment 1","Optional","p8qtuk8xojv9","production",84,"sheep","spad","plural","is_null",NA,NA,"ka",1
"4309","Experiment 1","Optional","p8qtuk8xojv9","production",85,"tractor","clidam","plural","is_null",NA,NA,"ka",1
"4310","Experiment 1","Optional","p8qtuk8xojv9","production",86,"pig","mawg","plural","is_null",NA,NA,"ka",1
"4311","Experiment 1","Optional","p8qtuk8xojv9","production",87,"wheelbarrow","daffin","plural","is_null",NA,NA,"ka",1
"4312","Experiment 1","Optional","p8qtuk8xojv9","production",88,"truck","flugat","plural","is_null",NA,NA,"ka",1
"4313","Experiment 1","Optional","p8qtuk8xojv9","production",89,"cow","geed","plural","is_null",NA,NA,"ka",1
"4314","Experiment 1","Optional","p8qtuk8xojv9","production",90,"cow","geed","plural","is_null",NA,NA,"ka",1
"4315","Experiment 1","Optional","p8qtuk8xojv9","production",91,"tractor","clidam","plural","is_null",NA,NA,"ka",1
"4316","Experiment 1","Optional","p8qtuk8xojv9","production",92,"pig","mawg","plural","is_null",NA,NA,"ka",1
"4317","Experiment 1","Optional","p8qtuk8xojv9","production",93,"wheelbarrow","daffin","plural","is_null",NA,NA,"ka",1
"4318","Experiment 1","Optional","p8qtuk8xojv9","production",94,"tractor","clidam","plural","is_null",NA,NA,"ka",1
"4319","Experiment 1","Optional","p8qtuk8xojv9","production",95,"tractor","clidam","plural","is_null",NA,NA,"ka",1
"4320","Experiment 1","Optional","p8qtuk8xojv9","production",96,"truck","flugat","plural","is_null",NA,NA,"ka",1
"4321","Experiment 1","Optional","p8qtuk8xojv9","production",97,"truck","flugat","plural","is_null",NA,NA,"ka",1
"4322","Experiment 1","Optional","p8qtuk8xojv9","production",98,"sheep","spad","plural","is_null",NA,NA,"ka",1
"4323","Experiment 1","Optional","p8qtuk8xojv9","production",99,"sheep","spad","plural","is_null",NA,NA,"ka",1
"4324","Experiment 1","Optional","p8qtuk8xojv9","production",100,"pig","mawg","plural","is_null",NA,NA,"ka",1
"4325","Experiment 1","Optional","p8qtuk8xojv9","production",101,"wheelbarrow","daffin","plural","is_null",NA,NA,"ka",1
"4326","Experiment 1","Optional","p8qtuk8xojv9","production",102,"sheep","spad","plural","is_null",NA,NA,"ka",1
"4327","Experiment 1","Optional","p8qtuk8xojv9","production",103,"cow","geed","plural","is_null",NA,NA,"ka",1
"4328","Experiment 1","Optional","p8qtuk8xojv9","production",104,"cow","geed","plural","is_null",NA,NA,"ka",1
"4329","Experiment 1","Optional","p8qtuk8xojv9","production",105,"wheelbarrow","daffin","plural","is_null",NA,NA,"ka",1
"4330","Experiment 1","Optional","p8qtuk8xojv9","production",106,"truck","flugat","plural","is_null",NA,NA,"ka",1
"4331","Experiment 1","Optional","p8qtuk8xojv9","production",107,"pig","mawg","plural","is_null",NA,NA,"ka",1
"4332","Experiment 1","Optional","p8qtuk8xojv9","production",108,"cow","geed","plural","is_null",NA,NA,"ka",1
"4333","Experiment 1","Optional","p8qtuk8xojv9","production",109,"tractor","clidam","plural","is_null",NA,NA,"ka",1
"4334","Experiment 1","Optional","p8qtuk8xojv9","production",110,"cow","geed","plural","is_null",NA,NA,"ka",1
"4335","Experiment 1","Optional","p8qtuk8xojv9","production",111,"pig","mawg","plural","is_null",NA,NA,"ka",1
"4336","Experiment 1","Optional","p8qtuk8xojv9","production",112,"tractor","clidam","plural","is_null",NA,NA,"ka",1
"4337","Experiment 1","Optional","p8qtuk8xojv9","production",113,"wheelbarrow","daffin","plural","is_null",NA,NA,"ka",1
"4338","Experiment 1","Optional","p8qtuk8xojv9","production",114,"pig","mawg","plural","is_null",NA,NA,"ka",1
"4339","Experiment 1","Optional","p8qtuk8xojv9","production",115,"wheelbarrow","daffin","plural","is_null",NA,NA,"ka",1
"4340","Experiment 1","Optional","p8qtuk8xojv9","production",116,"sheep","spad","plural","is_null",NA,NA,"ka",1
"4341","Experiment 1","Optional","p8qtuk8xojv9","production",117,"truck","flugat","plural","is_null",NA,NA,"ka",1
"4342","Experiment 1","Optional","p8qtuk8xojv9","production",118,"sheep","spad","plural","is_null",NA,NA,"ka",1
"4343","Experiment 1","Optional","p8qtuk8xojv9","production",119,"pig","mawg","plural","is_null",NA,NA,"ka",1
"4344","Experiment 1","Optional","p8qtuk8xojv9","production",120,"truck","flugat","plural","is_null",NA,NA,"ka",1
"4345","Experiment 1","Optional","p8qtuk8xojv9","production",121,"cow","geed","plural","is_null",NA,NA,"ka",1
"4346","Experiment 1","Optional","p8qtuk8xojv9","production",122,"wheelbarrow","daffin","plural","is_null",NA,NA,"ka",1
"4347","Experiment 1","Optional","p8qtuk8xojv9","production",123,"cow","geed","plural","is_null",NA,NA,"ka",1
"4348","Experiment 1","Optional","p8qtuk8xojv9","production",124,"truck","flugat","plural","is_null",NA,NA,"ka",1
"4349","Experiment 1","Optional","p8qtuk8xojv9","production",125,"tractor","clidam","plural","is_null",NA,NA,"ka",1
"4350","Experiment 1","Optional","p8qtuk8xojv9","production",126,"sheep","spad","plural","is_null",NA,NA,"ka",1
"4351","Experiment 1","Optional","p8qtuk8xojv9","questionnaire",127,NA,NA,NA,"is_null",1,"{""Q0"":""assumption that 'ka' meant two""}",NA,NA
"4352","Experiment 1","Optional","p8qtuk8xojv9","questionnaire",128,NA,NA,NA,"is_null",2,"{""Q0"":""no""}",NA,NA
"4353","Experiment 1","Optional","pky0erkr3r9y","exposure",1,"tractor","flugat","plural","is_null",NA,NA,"is_null",0
"4354","Experiment 1","Optional","pky0erkr3r9y","exposure",2,"cow","geed","plural","ka",NA,NA,"ka",1
"4355","Experiment 1","Optional","pky0erkr3r9y","exposure",3,"cow","geed","plural","ka",NA,NA,"ka",1
"4356","Experiment 1","Optional","pky0erkr3r9y","exposure",4,"wheelbarrow","mawg","plural","is_null",NA,NA,"is_null",0
"4357","Experiment 1","Optional","pky0erkr3r9y","exposure",5,"wheelbarrow","mawg","plural","ka",NA,NA,"ka",1
"4358","Experiment 1","Optional","pky0erkr3r9y","exposure",6,"truck","spad","plural","ka",NA,NA,"ka",1
"4359","Experiment 1","Optional","pky0erkr3r9y","exposure",7,"truck","spad","singular","is_null",NA,NA,"is_null",0
"4360","Experiment 1","Optional","pky0erkr3r9y","exposure",8,"pig","daffin","plural","ka",NA,NA,"ka",1
"4361","Experiment 1","Optional","pky0erkr3r9y","exposure",9,"sheep","clidam","singular","is_null",NA,NA,"is_null",0
"4362","Experiment 1","Optional","pky0erkr3r9y","exposure",10,"cow","geed","plural","is_null",NA,NA,"is_null",0
"4363","Experiment 1","Optional","pky0erkr3r9y","exposure",11,"wheelbarrow","mawg","singular","is_null",NA,NA,"is_null",0
"4364","Experiment 1","Optional","pky0erkr3r9y","exposure",12,"truck","spad","plural","ka",NA,NA,"ka",1
"4365","Experiment 1","Optional","pky0erkr3r9y","exposure",13,"wheelbarrow","mawg","plural","ka",NA,NA,"ka",1
"4366","Experiment 1","Optional","pky0erkr3r9y","exposure",14,"wheelbarrow","mawg","singular","is_null",NA,NA,"ka",1
"4367","Experiment 1","Optional","pky0erkr3r9y","exposure",15,"truck","spad","plural","ka",NA,NA,"ka",1
"4368","Experiment 1","Optional","pky0erkr3r9y","exposure",16,"tractor","flugat","plural","ka",NA,NA,"ka",1
"4369","Experiment 1","Optional","pky0erkr3r9y","exposure",17,"pig","daffin","plural","is_null",NA,NA,"is_null",0
"4370","Experiment 1","Optional","pky0erkr3r9y","exposure",18,"pig","daffin","plural","is_null",NA,NA,"is_null",0
"4371","Experiment 1","Optional","pky0erkr3r9y","exposure",19,"cow","geed","plural","is_null",NA,NA,"is_null",0
"4372","Experiment 1","Optional","pky0erkr3r9y","exposure",20,"truck","spad","plural","is_null",NA,NA,"is_null",0
"4373","Experiment 1","Optional","pky0erkr3r9y","exposure",21,"cow","geed","singular","is_null",NA,NA,"is_null",0
"4374","Experiment 1","Optional","pky0erkr3r9y","exposure",22,"truck","spad","plural","ka",NA,NA,"ka",1
"4375","Experiment 1","Optional","pky0erkr3r9y","exposure",23,"wheelbarrow","mawg","plural","ka",NA,NA,"ka",1
"4376","Experiment 1","Optional","pky0erkr3r9y","exposure",24,"pig","daffin","plural","ka",NA,NA,"ka",1
"4377","Experiment 1","Optional","pky0erkr3r9y","exposure",25,"pig","daffin","plural","is_null",NA,NA,"is_null",0
"4378","Experiment 1","Optional","pky0erkr3r9y","exposure",26,"sheep","clidam","plural","is_null",NA,NA,"is_null",0
"4379","Experiment 1","Optional","pky0erkr3r9y","exposure",27,"sheep","clidam","singular","is_null",NA,NA,"is_null",0
"4380","Experiment 1","Optional","pky0erkr3r9y","exposure",28,"pig","daffin","singular","is_null",NA,NA,"is_null",0
"4381","Experiment 1","Optional","pky0erkr3r9y","exposure",29,"truck","spad","singular","is_null",NA,NA,"is_null",0
"4382","Experiment 1","Optional","pky0erkr3r9y","exposure",30,"cow","geed","plural","ka",NA,NA,"ka",1
"4383","Experiment 1","Optional","pky0erkr3r9y","exposure",31,"truck","spad","plural","is_null",NA,NA,"is_null",0
"4384","Experiment 1","Optional","pky0erkr3r9y","exposure",32,"pig","daffin","singular","is_null",NA,NA,"is_null",0
"4385","Experiment 1","Optional","pky0erkr3r9y","exposure",33,"wheelbarrow","mawg","plural","ka",NA,NA,"ka",1
"4386","Experiment 1","Optional","pky0erkr3r9y","exposure",34,"cow","geed","plural","ka",NA,NA,"ka",1
"4387","Experiment 1","Optional","pky0erkr3r9y","exposure",35,"tractor","flugat","plural","ka",NA,NA,"ka",1
"4388","Experiment 1","Optional","pky0erkr3r9y","exposure",36,"sheep","clidam","plural","ka",NA,NA,"ka",1
"4389","Experiment 1","Optional","pky0erkr3r9y","exposure",37,"sheep","clidam","plural","ka",NA,NA,"ka",1
"4390","Experiment 1","Optional","pky0erkr3r9y","exposure",38,"pig","daffin","singular","is_null",NA,NA,"is_null",0
"4391","Experiment 1","Optional","pky0erkr3r9y","exposure",39,"truck","spad","singular","is_null",NA,NA,"is_null",0
"4392","Experiment 1","Optional","pky0erkr3r9y","exposure",40,"truck","spad","plural","ka",NA,NA,"ka",1
"4393","Experiment 1","Optional","pky0erkr3r9y","exposure",41,"tractor","flugat","singular","is_null",NA,NA,"is_null",0
"4394","Experiment 1","Optional","pky0erkr3r9y","exposure",42,"sheep","clidam","plural","is_null",NA,NA,"is_null",0
"4395","Experiment 1","Optional","pky0erkr3r9y","exposure",43,"tractor","flugat","plural","ka",NA,NA,"ka",1
"4396","Experiment 1","Optional","pky0erkr3r9y","exposure",44,"tractor","flugat","plural","is_null",NA,NA,"is_null",0
"4397","Experiment 1","Optional","pky0erkr3r9y","exposure",45,"wheelbarrow","mawg","singular","is_null",NA,NA,"is_null",0
"4398","Experiment 1","Optional","pky0erkr3r9y","exposure",46,"sheep","clidam","plural","ka",NA,NA,"ka",1
"4399","Experiment 1","Optional","pky0erkr3r9y","exposure",47,"pig","daffin","plural","ka",NA,NA,"ka",1
"4400","Experiment 1","Optional","pky0erkr3r9y","exposure",48,"cow","geed","singular","is_null",NA,NA,"is_null",0
"4401","Experiment 1","Optional","pky0erkr3r9y","exposure",49,"tractor","flugat","singular","is_null",NA,NA,"is_null",0
"4402","Experiment 1","Optional","pky0erkr3r9y","exposure",50,"sheep","clidam","plural","ka",NA,NA,"ka",1
"4403","Experiment 1","Optional","pky0erkr3r9y","exposure",51,"cow","geed","plural","is_null",NA,NA,"is_null",0
"4404","Experiment 1","Optional","pky0erkr3r9y","exposure",52,"tractor","flugat","plural","ka",NA,NA,"ka",1
"4405","Experiment 1","Optional","pky0erkr3r9y","exposure",53,"sheep","clidam","plural","ka",NA,NA,"ka",1
"4406","Experiment 1","Optional","pky0erkr3r9y","exposure",54,"sheep","clidam","plural","is_null",NA,NA,"is_null",0
"4407","Experiment 1","Optional","pky0erkr3r9y","exposure",55,"tractor","flugat","plural","is_null",NA,NA,"is_null",0
"4408","Experiment 1","Optional","pky0erkr3r9y","exposure",56,"truck","spad","plural","is_null",NA,NA,"is_null",0
"4409","Experiment 1","Optional","pky0erkr3r9y","exposure",57,"cow","geed","singular","is_null",NA,NA,"is_null",0
"4410","Experiment 1","Optional","pky0erkr3r9y","exposure",58,"pig","daffin","plural","ka",NA,NA,"ka",1
"4411","Experiment 1","Optional","pky0erkr3r9y","exposure",59,"pig","daffin","plural","ka",NA,NA,"ka",1
"4412","Experiment 1","Optional","pky0erkr3r9y","exposure",60,"tractor","flugat","singular","is_null",NA,NA,"is_null",0
"4413","Experiment 1","Optional","pky0erkr3r9y","exposure",61,"tractor","flugat","plural","ka",NA,NA,"ka",1
"4414","Experiment 1","Optional","pky0erkr3r9y","exposure",62,"wheelbarrow","mawg","plural","is_null",NA,NA,"is_null",0
"4415","Experiment 1","Optional","pky0erkr3r9y","exposure",63,"cow","geed","plural","ka",NA,NA,"ka",1
"4416","Experiment 1","Optional","pky0erkr3r9y","exposure",64,"wheelbarrow","mawg","plural","ka",NA,NA,"ka",1
"4417","Experiment 1","Optional","pky0erkr3r9y","exposure",65,"sheep","clidam","singular","is_null",NA,NA,"is_null",0
"4418","Experiment 1","Optional","pky0erkr3r9y","exposure",66,"tractor","flugat","plural","ka",NA,NA,"ka",1
"4419","Experiment 1","Optional","pky0erkr3r9y","exposure",67,"wheelbarrow","mawg","plural","is_null",NA,NA,"is_null",0
"4420","Experiment 1","Optional","pky0erkr3r9y","exposure",68,"wheelbarrow","mawg","plural","ka",NA,NA,"ka",1
"4421","Experiment 1","Optional","pky0erkr3r9y","exposure",69,"truck","spad","plural","ka",NA,NA,"ka",1
"4422","Experiment 1","Optional","pky0erkr3r9y","exposure",70,"pig","daffin","plural","ka",NA,NA,"ka",1
"4423","Experiment 1","Optional","pky0erkr3r9y","exposure",71,"cow","geed","plural","ka",NA,NA,"ka",1
"4424","Experiment 1","Optional","pky0erkr3r9y","exposure",72,"sheep","clidam","plural","ka",NA,NA,"ka",1
"4425","Experiment 1","Optional","pky0erkr3r9y","production",73,"pig","daffin","plural","is_null",NA,NA,"ka",1
"4426","Experiment 1","Optional","pky0erkr3r9y","production",74,"sheep","clidam","plural","is_null",NA,NA,"ka",1
"4427","Experiment 1","Optional","pky0erkr3r9y","production",75,"wheelbarrow","mawg","plural","is_null",NA,NA,"ka",1
"4428","Experiment 1","Optional","pky0erkr3r9y","production",76,"truck","spad","plural","is_null",NA,NA,"ka",1
"4429","Experiment 1","Optional","pky0erkr3r9y","production",77,"tractor","flugat","plural","is_null",NA,NA,"ka",1
"4430","Experiment 1","Optional","pky0erkr3r9y","production",78,"sheep","clidam","plural","is_null",NA,NA,"ka",1
"4431","Experiment 1","Optional","pky0erkr3r9y","production",79,"cow","geed","plural","is_null",NA,NA,"ka",1
"4432","Experiment 1","Optional","pky0erkr3r9y","production",80,"sheep","clidam","plural","is_null",NA,NA,"ka",1
"4433","Experiment 1","Optional","pky0erkr3r9y","production",81,"tractor","flugat","plural","is_null",NA,NA,"ka",1
"4434","Experiment 1","Optional","pky0erkr3r9y","production",82,"wheelbarrow","mawg","plural","is_null",NA,NA,"ka",1
"4435","Experiment 1","Optional","pky0erkr3r9y","production",83,"cow","geed","plural","is_null",NA,NA,"ka",1
"4436","Experiment 1","Optional","pky0erkr3r9y","production",84,"truck","spad","plural","is_null",NA,NA,"ka",1
"4437","Experiment 1","Optional","pky0erkr3r9y","production",85,"pig","daffin","plural","is_null",NA,NA,"ka",1
"4438","Experiment 1","Optional","pky0erkr3r9y","production",86,"cow","geed","plural","is_null",NA,NA,"ka",1
"4439","Experiment 1","Optional","pky0erkr3r9y","production",87,"wheelbarrow","mawg","plural","is_null",NA,NA,"ka",1
"4440","Experiment 1","Optional","pky0erkr3r9y","production",88,"truck","spad","plural","is_null",NA,NA,"ka",1
"4441","Experiment 1","Optional","pky0erkr3r9y","production",89,"tractor","flugat","plural","is_null",NA,NA,"ka",1
"4442","Experiment 1","Optional","pky0erkr3r9y","production",90,"pig","daffin","plural","is_null",NA,NA,"ka",1
"4443","Experiment 1","Optional","pky0erkr3r9y","production",91,"sheep","clidam","plural","is_null",NA,NA,"ka",1
"4444","Experiment 1","Optional","pky0erkr3r9y","production",92,"pig","daffin","plural","is_null",NA,NA,"ka",1
"4445","Experiment 1","Optional","pky0erkr3r9y","production",93,"sheep","clidam","plural","is_null",NA,NA,"ka",1
"4446","Experiment 1","Optional","pky0erkr3r9y","production",94,"truck","spad","plural","is_null",NA,NA,"ka",1
"4447","Experiment 1","Optional","pky0erkr3r9y","production",95,"tractor","flugat","plural","is_null",NA,NA,"ka",1
"4448","Experiment 1","Optional","pky0erkr3r9y","production",96,"truck","spad","plural","is_null",NA,NA,"ka",1
"4449","Experiment 1","Optional","pky0erkr3r9y","production",97,"pig","daffin","plural","is_null",NA,NA,"ka",1
"4450","Experiment 1","Optional","pky0erkr3r9y","production",98,"cow","geed","plural","is_null",NA,NA,"ka",1
"4451","Experiment 1","Optional","pky0erkr3r9y","production",99,"truck","spad","plural","is_null",NA,NA,"ka",1
"4452","Experiment 1","Optional","pky0erkr3r9y","production",100,"wheelbarrow","mawg","plural","is_null",NA,NA,"ka",1
"4453","Experiment 1","Optional","pky0erkr3r9y","production",101,"tractor","flugat","plural","is_null",NA,NA,"ka",1
"4454","Experiment 1","Optional","pky0erkr3r9y","production",102,"wheelbarrow","mawg","plural","is_null",NA,NA,"ka",1
"4455","Experiment 1","Optional","pky0erkr3r9y","production",103,"sheep","clidam","plural","is_null",NA,NA,"ka",1
"4456","Experiment 1","Optional","pky0erkr3r9y","production",104,"wheelbarrow","mawg","plural","is_null",NA,NA,"ka",1
"4457","Experiment 1","Optional","pky0erkr3r9y","production",105,"cow","geed","plural","is_null",NA,NA,"ka",1
"4458","Experiment 1","Optional","pky0erkr3r9y","production",106,"cow","geed","plural","is_null",NA,NA,"ka",1
"4459","Experiment 1","Optional","pky0erkr3r9y","production",107,"tractor","flugat","plural","is_null",NA,NA,"ka",1
"4460","Experiment 1","Optional","pky0erkr3r9y","production",108,"pig","daffin","plural","is_null",NA,NA,"ka",1
"4461","Experiment 1","Optional","pky0erkr3r9y","production",109,"tractor","flugat","plural","is_null",NA,NA,"ka",1
"4462","Experiment 1","Optional","pky0erkr3r9y","production",110,"cow","geed","plural","is_null",NA,NA,"ka",1
"4463","Experiment 1","Optional","pky0erkr3r9y","production",111,"pig","daffin","plural","is_null",NA,NA,"ka",1
"4464","Experiment 1","Optional","pky0erkr3r9y","production",112,"wheelbarrow","mawg","plural","is_null",NA,NA,"ka",1
"4465","Experiment 1","Optional","pky0erkr3r9y","production",113,"truck","spad","plural","is_null",NA,NA,"ka",1
"4466","Experiment 1","Optional","pky0erkr3r9y","production",114,"cow","geed","plural","is_null",NA,NA,"ka",1
"4467","Experiment 1","Optional","pky0erkr3r9y","production",115,"pig","daffin","plural","is_null",NA,NA,"ka",1
"4468","Experiment 1","Optional","pky0erkr3r9y","production",116,"wheelbarrow","mawg","plural","is_null",NA,NA,"ka",1
"4469","Experiment 1","Optional","pky0erkr3r9y","production",117,"sheep","clidam","plural","is_null",NA,NA,"ka",1
"4470","Experiment 1","Optional","pky0erkr3r9y","production",118,"sheep","clidam","plural","is_null",NA,NA,"ka",1
